station	date	time	tmpc	relh	drct	spdms	presshPa	1hrprcpmm				
SPZO	12/23/2014	13:42	14	58.52	90	2.06	1031.83					
SPZO	12/23/2014	14:00	14	58.52	M	2.06	1031.83					
SPZO	12/23/2014	14:30	17	48.28	M	2.06	1031.83					
SPZO	12/23/2014	15:00	17	48.28	M	1.03	1031.16					
SPZO	12/23/2014	15:30	18	45.32	70	3.60	1031.16					
SPZO	12/23/2014	16:00	18	39.43	M	2.57	1030.14					
SPZO	12/23/2014	16:37	19	39.72	90	4.63	1030.14					
SPZO	12/23/2014	17:00	19	39.72	120	4.12	1029.12					
SPZO	12/23/2014	17:30	18	39.43	M	1.54	1029.12					
SPZO	12/23/2014	18:00	19	37.03	90	3.60	1028.11					
SPZO	12/23/2014	18:30	19	39.72	10	3.60	1028.11					
SPZO	12/23/2014	19:00	18	39.43	10	4.12	1028.11					
SPZO	12/23/2014	19:30	17	48.28	340	5.66	1027.09					
SPZO	12/23/2014	20:00	16	48	330	4.63	1028.11					
SPZO	12/23/2014	20:30	17	51.72	M	3.09	1027.09					
SPZO	12/23/2014	21:00	17	45.04	110	4.12	1027.09					
SPZO	12/23/2014	21:30	16	51.45	100	3.60	1027.09					
SPZO	12/23/2014	22:00	16	51.45	100	4.12	1027.09					
SPZO	12/23/2014	22:30	16	55.12	M	2.06	1027.09					
SPZO	12/23/2014	23:00	13	76.66	270	4.12	1028.11					
SPZO	12/24/2014	0:00	13	71.64	280	1.54	1029.12	0.2				
SPZO	12/24/2014	1:00	13	71.64	280	1.54	1030.14					
SPZO	12/24/2014	2:00	13	71.64	0	0.00	1031.16					
SPZO	12/24/2014	3:00	13	71.64	90	1.54	1031.16					
SPZO	12/24/2014	4:00	12	71.45	100	3.09	1031.16					
SPZO	12/24/2014	5:00	12	71.45	90	3.09	1031.16					
SPZO	12/24/2014	6:00	11	71.26	80	2.57	1031.16					
SPZO	12/24/2014	7:00	12	62.23	M	1.54	1030.14					
SPZO	12/24/2014	8:00	11	76.34	200	2.06	1030.14					
SPZO	12/24/2014	9:00	9	81.47	0	0.00	1030.14	0.6				
SPZO	12/24/2014	10:00	10	76.18	0	0.00	1031.16					
SPZO	12/24/2014	10:10	10	76.18	0	0.00	1031.16					
SPZO	12/24/2014	11:00	10	76.18	0	0.00	1031.16					
SPZO	12/24/2014	11:30	11	76.34	0	0.00	1031.83					
SPZO	12/24/2014	12:00	11	71.26	0	0.00	1031.83					
SPZO	12/24/2014	12:30	12	66.7	0	0.00	1031.83					
SPZO	12/24/2014	13:00	13	62.46	M	1.03	1031.83					
SPZO	12/24/2014	13:30	14	54.6	M	1.03	1031.83					
SPZO	12/24/2014	14:00	14	58.52	M	1.03	1031.83					
SPZO	12/24/2014	14:30	16	51.45	M	1.03	1031.83					
SPZO	12/24/2014	15:00	16	51.45	M	1.54	1031.16					
SPZO	12/24/2014	15:30	18	42.28	M	1.03	1031.16					
SPZO	12/24/2014	16:00	19	45.6	M	1.54	1030.14					
SPZO	12/24/2014	16:30	19	42.57	M	3.09	1030.14					
SPZO	12/24/2014	17:00	19	42.57	M	2.57	1030.14					
SPZO	12/24/2014	17:30	18	48.55	260	3.09	1029.12					
SPZO	12/24/2014	18:00	21	37.61	M	2.06	1028.11					
SPZO	12/24/2014	18:30	21	40.29	270	5.14	1027.09					
SPZO	12/24/2014	19:00	19	42.57	290	7.72	1027.09					
SPZO	12/24/2014	19:25	15	62.92	250	3.09	1027.09					
SPZO	12/24/2014	20:00	17	59.26	120	2.06	1027.09	1				
SPZO	12/24/2014	20:30	19	45.6	80	3.60	1026.08					
SPZO	12/24/2014	21:30	19	42.57	280	4.63	1025.06					
SPZO	12/24/2014	22:00	20	37.32	270	5.14	1026.08					
SPZO	12/24/2014	22:30	18	45.32	M	1.54	1026.08					
SPZO	12/24/2014	23:00	17	51.72	80	3.60	1026.08					
SPZO	12/25/2014	0:00	17	51.72	240	2.06	1028.11	0.6				
SPZO	12/25/2014	1:00	16	55.12	270	5.14	1029.12					
SPZO	12/25/2014	2:00	15	58.77	240	4.12	1031.16					
SPZO	12/25/2014	3:00	13	62.46	280	6.69	1031.83					
SPZO	12/25/2014	4:00	11	76.34	0	0.00	1032.85	2.8				
SPZO	12/25/2014	5:00	11	76.34	0	0.00	1031.16	0.2				
SPZO	12/25/2014	6:00	9	87.28	270	2.06	1031.16					
SPZO	12/25/2014	7:00	9	87.28	M	1.03	1030.14					
SPZO	12/25/2014	8:00	8	87.19	0	0.00	1030.14					
SPZO	12/25/2014	9:00	8	81.34	0	0.00	1030.14					
SPZO	12/25/2014	10:00	6	93.3	260	1.54	1030.14					
SPZO	12/25/2014	10:30	7	87.09	M	0.51	1031.16					
SPZO	12/25/2014	11:00	8	81.34	90	1.54	1031.16					
SPZO	12/25/2014	11:30	9	81.47	60	1.54	1031.16					
SPZO	12/25/2014	12:00	10	76.18	80	1.54	1031.83					
SPZO	12/25/2014	12:25	12	71.45	M	1.03	1031.83					
SPZO	12/25/2014	13:00	13	62.46	M	1.03	1031.83					
SPZO	12/25/2014	13:30	15	54.86	0	0.00	1031.83					
SPZO	12/25/2014	14:00	16	55.12	M	1.03	1031.83					
SPZO	12/25/2014	14:30	17	48.28	0	0.00	1031.16					
SPZO	12/25/2014	15:00	18	48.55	M	1.54	1031.16					
SPZO	12/25/2014	15:30	19	42.57	M	1.54	1030.14					
SPZO	12/25/2014	16:00	20	37.32	M	1.54	1030.14					
SPZO	12/25/2014	16:30	20	34.8	M	1.54	1029.12					
SPZO	12/25/2014	17:00	21	40.29	M	2.06	1029.12					
SPZO	12/25/2014	17:30	17	48.28	350	6.69	1029.12					
SPZO	12/25/2014	18:00	17	48.28	360	4.12	1028.11					
SPZO	12/25/2014	18:15	17	48.28	360	5.66	1028.11					
SPZO	12/25/2014	19:00	17	48.28	310	3.60	1028.11					
SPZO	12/25/2014	19:30	17	48.28	310	2.57	1027.09					
SPZO	12/25/2014	20:00	17	51.72	270	2.57	1027.09					
SPZO	12/25/2014	20:30	17	51.72	130	2.57	1027.09					
SPZO	12/25/2014	21:00	17	51.72	M	1.03	1026.08					
SPZO	12/25/2014	21:30	17	48.28	170	1.54	1026.08					
SPZO	12/25/2014	22:00	18	45.32	130	2.06	1026.08					
SPZO	12/25/2014	22:30	17	48.28	M	0.51	1027.09					
SPZO	12/25/2014	23:00	16	55.12	90	2.06	1027.09					
SPZO	12/26/2014	0:00	15	62.92	80	2.06	1028.11					
SPZO	12/26/2014	1:00	15	58.77	0	0.00	1029.12					
SPZO	12/26/2014	2:00	13	71.64	M	1.03	1031.16					
SPZO	12/26/2014	3:00	12	76.5	280	1.03	1031.16					
SPZO	12/26/2014	4:00	13	62.46	M	1.54	1031.83					
SPZO	12/26/2014	5:00	11	81.74	150	2.06	1031.83	0.4				
SPZO	12/26/2014	6:00	10	81.61	110	2.06	1031.83	0.2				
SPZO	12/26/2014	7:00	10	87.37	270	1.54	1031.16					
SPZO	12/26/2014	8:00	11	76.34	0	0.00	1031.16					
SPZO	12/26/2014	9:00	10	81.61	0	0.00	1031.16					
SPZO	12/26/2014	10:00	9	81.47	70	1.03	1031.16					
SPZO	12/26/2014	10:30	8	87.19	0	0.00	1031.83					
SPZO	12/26/2014	11:00	8	87.19	M	0.51	1031.83					
SPZO	12/26/2014	11:30	9	87.28	0	0.00	1032.85					
SPZO	12/26/2014	12:00	12	71.45	0	0.00	1032.85					
SPZO	12/26/2014	12:30	13	62.46	0	0.00	1032.85					
SPZO	12/26/2014	13:00	13	66.91	0	0.00	1033.86					
SPZO	12/26/2014	13:30	15	51.18	0	0.00	1033.86					
SPZO	12/26/2014	14:00	15	58.77	M	1.03	1033.86					
SPZO	12/26/2014	14:30	16	55.12	M	1.03	1032.85					
SPZO	12/26/2014	15:00	17	51.72	M	1.54	1032.85					
SPZO	12/26/2014	15:30	18	45.32	M	1.54	1032.85					
SPZO	12/26/2014	16:00	19	42.57	M	1.03	1031.16					
SPZO	12/26/2014	16:30	20	42.85	M	2.06	1030.14					
SPZO	12/26/2014	17:00	19	39.72	90	3.09	1030.14					
SPZO	12/26/2014	17:30	21	32.72	M	1.54	1029.12					
SPZO	12/26/2014	18:00	19	42.57	80	5.14	1029.12					
SPZO	12/26/2014	18:30	15	62.92	M	1.54	1029.12					
SPZO	12/26/2014	19:00	15	58.77	270	2.06	1028.11	1.6				
SPZO	12/26/2014	19:30	18	51.98	40	3.09	1028.11					
SPZO	12/26/2014	20:00	18	42.28	360	4.12	1028.11					
SPZO	12/26/2014	20:30	18	45.32	60	4.12	1028.11					
SPZO	12/26/2014	21:00	16	48	80	8.23	1029.12					
SPZO	12/26/2014	21:10	14	58.52	30	6.69	1029.12					
SPZO	12/26/2014	22:00	11	71.26	330	4.63	1030.14	3				
SPZO	12/26/2014	22:30	12	71.45	220	2.06	1031.16					
SPZO	12/26/2014	23:00	12	62.23	M	1.54	1031.16					
SPZO	12/26/2014	23:30	11	76.34	70	2.06	1031.83					
SPZO	12/27/2014	0:00	11	76.34	0	0.00	1031.83	0.6				
SPZO	12/27/2014	1:00	11	76.34	50	2.57	1032.85	0.4				
SPZO	12/27/2014	2:00	11	76.34	0	0.00	1032.85					
SPZO	12/27/2014	3:00	11	76.34	60	1.03	1033.86					
SPZO	12/27/2014	4:00	11	76.34	0	0.00	1032.85					
SPZO	12/27/2014	5:00	9	87.28	60	1.54	1032.85					
SPZO	12/27/2014	6:00	9	87.28	0	0.00	1032.85					
SPZO	12/27/2014	7:00	10	81.61	0	0.00	1031.83					
SPZO	12/27/2014	8:00	9	87.28	0	0.00	1031.83					
SPZO	12/27/2014	9:00	8	87.19	0	0.00	1031.83					
SPZO	12/27/2014	10:00	9	87.28	0	0.00	1031.83					
SPZO	12/27/2014	10:30	10	81.61	0	0.00	1032.85					
SPZO	12/27/2014	11:00	10	81.61	270	2.06	1032.85					
SPZO	12/27/2014	11:30	10	81.61	M	1.54	1032.85					
SPZO	12/27/2014	12:00	10	81.61	100	1.54	1033.86					
SPZO	12/27/2014	12:30	12	76.5	M	0.51	1033.86					
SPZO	12/27/2014	13:00	13	71.64	0	0.00	1033.86					
SPZO	12/27/2014	13:30	15	62.92	0	0.00	1033.86					
SPZO	12/27/2014	14:00	15	58.77	M	1.54	1033.86					
SPZO	12/27/2014	14:30	16	55.12	M	0.51	1032.85					
SPZO	12/27/2014	15:00	17	51.72	M	1.03	1032.85					
SPZO	12/27/2014	15:30	17	42	M	1.54	1032.85					
SPZO	12/27/2014	16:00	17	42	0	0.00	1031.83					
SPZO	12/27/2014	16:30	17	45.04	M	0.51	1031.83					
SPZO	12/27/2014	17:00	19	37.03	M	1.54	1031.16					
SPZO	12/27/2014	17:30	19	37.03	M	1.54	1031.16					
SPZO	12/27/2014	18:00	20	34.8	M	1.03	1030.14					
SPZO	12/27/2014	18:30	18	45.32	110	3.09	1029.12					
SPZO	12/27/2014	19:00	17	51.72	M	1.03	1029.12	2				
SPZO	12/27/2014	19:30	14	71.83	80	5.66	1029.12					
SPZO	12/27/2014	20:00	15	67.33	M	1.03	1029.12	0.2				
SPZO	12/27/2014	20:30	16	55.12	0	0.00	1028.11					
SPZO	12/27/2014	21:00	16	63.15	110	2.06	1028.11					
SPZO	12/27/2014	21:30	16	63.15	M	1.54	1027.09					
SPZO	12/27/2014	22:00	16	63.15	M	1.54	1028.11					
SPZO	12/27/2014	22:30	18	51.98	0	0.00	1027.09					
SPZO	12/27/2014	23:00	17	59.26	M	1.03	1028.11					
SPZO	12/28/2014	0:00	15	62.92	M	1.03	1029.12					
SPZO	12/28/2014	1:00	15	58.77	180	1.03	1030.14					
SPZO	12/28/2014	2:00	13	66.91	M	1.03	1031.83					
SPZO	12/28/2014	3:00	14	62.69	M	1.03	1032.85					
SPZO	12/28/2014	4:00	11	71.26	M	2.06	1033.86	1.6				
SPZO	12/28/2014	5:00	10	76.18	260	3.09	1033.86	0.2				
SPZO	12/28/2014	6:00	11	71.26	M	0.51	1032.85					
SPZO	12/28/2014	7:00	11	71.26	250	2.06	1031.83					
SPZO	12/28/2014	8:00	11	71.26	280	3.09	1031.83					
SPZO	12/28/2014	9:00	10	76.18	270	2.06	1031.83					
SPZO	12/28/2014	10:00	10	71.07	290	2.06	1032.85					
SPZO	12/28/2014	10:30	10	71.07	310	1.54	1032.85					
SPZO	12/28/2014	11:00	10	76.18	M	1.03	1033.86					
SPZO	12/28/2014	11:30	10	76.18	210	0.51	1033.86					
SPZO	12/28/2014	12:00	10	76.18	0	0.00	1033.86	0.2				
SPZO	12/28/2014	12:30	11	71.26	0	0.00	1033.86					
SPZO	12/28/2014	13:00	11	71.26	M	0.51	1033.86	0.2				
SPZO	12/28/2014	13:30	12	66.7	M	0.51	1033.86					
SPZO	12/28/2014	14:00	12	66.7	M	1.03	1033.86					
SPZO	12/28/2014	14:30	13	62.46	M	0.51	1033.86					
SPZO	12/28/2014	15:00	13	62.46	M	0.51	1033.86					
SPZO	12/28/2014	15:30	15	54.86	M	0.51	1032.85					
SPZO	12/28/2014	16:00	15	54.86	M	1.03	1032.85					
SPZO	12/28/2014	16:30	15	54.86	M	1.54	1031.83					
SPZO	12/28/2014	17:00	15	54.86	M	1.03	1031.83					
SPZO	12/28/2014	17:30	15	62.92	270	5.14	1031.16					
SPZO	12/28/2014	18:00	15	62.92	270	6.17	1031.16					
SPZO	12/28/2014	18:30	14	58.52	350	4.12	1031.16					
SPZO	12/28/2014	19:00	14	62.69	350	4.12	1031.16					
SPZO	12/28/2014	19:30	14	62.69	310	3.09	1030.14					
SPZO	12/28/2014	20:00	14	62.69	320	2.06	1030.14					
SPZO	12/28/2014	20:30	14	62.69	290	2.57	1030.14					
SPZO	12/28/2014	21:00	14	62.69	110	3.09	1029.12					
SPZO	12/28/2014	21:30	13	71.64	100	5.14	1029.12					
SPZO	12/28/2014	22:00	13	71.64	80	4.12	1029.12					
SPZO	12/28/2014	22:30	13	71.64	90	4.12	1030.14					
SPZO	12/28/2014	23:00	13	66.91	90	3.60	1030.14					
SPZO	12/29/2014	0:00	12	76.5	100	2.06	1031.16					
SPZO	12/29/2014	1:00	11	81.74	80	2.57	1031.83	0.2				
SPZO	12/29/2014	2:00	11	81.74	80	2.06	1033.86	0.4				
SPZO	12/29/2014	3:00	10	66.27	0	0.00	1034.88	0.8				
SPZO	12/29/2014	4:00	9	81.47	M	1.03	1034.88	0.2				
SPZO	12/29/2014	5:00	9	81.47	0	0.00	1033.86					
SPZO	12/29/2014	6:00	9	81.47	90	2.06	1032.85					
SPZO	12/29/2014	7:00	9	81.47	0	0.00	1031.83					
SPZO	12/29/2014	8:00	9	81.47	80	1.03	1031.16					
SPZO	12/29/2014	9:00	8	87.19	80	2.06	1031.16					
SPZO	12/29/2014	10:00	9	87.28	100	1.54	1031.83					
SPZO	12/29/2014	10:30	8	87.19	80	1.54	1031.83					
SPZO	12/29/2014	11:00	9	81.47	80	1.03	1032.85					
SPZO	12/29/2014	11:30	9	81.47	0	0.00	1032.85					
SPZO	12/29/2014	12:00	9	81.47	0	0.00	1033.86					
SPZO	12/29/2014	12:30	10	76.18	0	0.00	1033.86					
SPZO	12/29/2014	13:00	12	71.45	0	0.00	1033.86					
SPZO	12/29/2014	13:30	13	62.46	0	0.00	1033.86					
SPZO	12/29/2014	14:00	13	58.27	0	0.00	1033.86					
SPZO	12/29/2014	14:30	14	58.52	M	1.54	1033.86					
SPZO	12/29/2014	15:00	15	51.18	M	1.54	1032.85					
SPZO	12/29/2014	15:30	16	51.45	M	1.03	1032.85					
SPZO	12/29/2014	16:00	17	51.72	M	2.06	1031.83					
SPZO	12/29/2014	16:30	17	51.72	M	2.06	1031.16					
SPZO	12/29/2014	17:00	17	48.28	320	3.60	1031.16					
SPZO	12/29/2014	17:30	18	42.28	M	3.60	1030.14					
SPZO	12/29/2014	18:00	19	42.57	310	3.60	1030.14					
SPZO	12/29/2014	18:30	19	37.03	350	3.09	1029.12					
SPZO	12/29/2014	19:00	18	39.43	360	7.20	1029.12					
SPZO	12/29/2014	19:30	14	54.6	300	6.17	1029.12					
SPZO	12/29/2014	20:00	15	51.18	250	6.17	1029.12					
SPZO	12/29/2014	20:30	14	67.12	240	2.57	1028.11					
SPZO	12/29/2014	21:00	14	62.69	260	4.12	1028.11	0.8				
SPZO	12/29/2014	21:05	12	66.7	350	5.14	1029.12					
SPZO	12/29/2014	21:30	12	71.45	240	2.57	1029.12					
SPZO	12/29/2014	22:00	12	76.5	220	2.57	1029.12	1.6				
SPZO	12/29/2014	22:30	13	71.64	M	1.03	1029.12					
SPZO	12/29/2014	23:00	13	71.64	0	0.00	1029.12					
SPZO	12/30/2014	0:00	13	71.64	M	1.03	1030.14					
SPZO	12/30/2014	1:00	12	76.5	0	0.00	1031.16	0.6				
SPZO	12/30/2014	2:00	11	81.74	100	1.54	1031.83	0.4				
SPZO	12/30/2014	3:00	11	81.74	0	0.00	1032.85					
SPZO	12/30/2014	4:00	12	71.45	260	1.54	1032.85					
SPZO	12/30/2014	5:00	12	62.23	230	3.09	1031.83					
SPZO	12/30/2014	6:00	10	76.18	280	4.63	1031.83					
SPZO	12/30/2014	7:00	9	81.47	0	0.00	1031.83	2.6				
SPZO	12/30/2014	8:00	9	81.47	0	0.00	1031.16					
SPZO	12/30/2014	9:00	9	81.47	0	0.00	1031.16					
SPZO	12/30/2014	10:00	9	87.28	0	0.00	1031.16					
SPZO	12/30/2014	10:30	9	87.28	0	0.00	1031.83					
SPZO	12/30/2014	11:00	9	87.28	0	0.00	1031.83					
SPZO	12/30/2014	11:30	9	87.28	M	1.03	1031.83					
SPZO	12/30/2014	12:00	11	76.34	0	0.00	1031.83					
SPZO	12/30/2014	12:30	12	71.45	M	1.03	1032.85					
SPZO	12/30/2014	13:00	14	62.69	M	0.51	1032.85					
SPZO	12/30/2014	13:30	14	67.12	M	1.54	1032.85					
SPZO	12/30/2014	14:00	13	58.27	80	2.06	1032.85					
SPZO	12/30/2014	14:30	15	58.77	M	0.51	1032.85					
SPZO	12/30/2014	15:00	15	54.86	50	2.06	1032.85					
SPZO	12/30/2014	15:30	16	48	0	0.00	1031.83					
SPZO	12/30/2014	16:00	17	48.28	M	1.54	1031.83					
SPZO	12/30/2014	16:30	18	55.63	M	1.54	1031.16					
SPZO	12/30/2014	17:00	20	37.32	M	1.54	1030.14					
SPZO	12/30/2014	17:30	18	45.32	M	4.12	1030.14					
SPZO	12/30/2014	18:00	14	62.69	310	7.20	1031.16	2				
SPZO	12/30/2014	18:30	13	66.91	300	2.06	1031.16					
SPZO	12/30/2014	19:00	14	62.69	M	1.03	1030.14	0.8				
SPZO	12/30/2014	19:30	14	62.69	80	3.09	1030.14					
SPZO	12/30/2014	20:00	15	58.77	80	2.06	1029.12					
SPZO	12/30/2014	20:30	15	58.77	70	1.54	1028.11					
SPZO	12/30/2014	21:00	15	54.86	90	3.09	1028.11					
SPZO	12/30/2014	21:30	15	58.77	M	1.54	1028.11					
SPZO	12/30/2014	22:00	14	62.69	290	2.06	1028.11					
SPZO	12/30/2014	22:30	15	54.86	M	1.03	1028.11					
SPZO	12/30/2014	23:00	14	58.52	90	1.03	1028.11					
SPZO	12/31/2014	0:00	13	71.64	M	1.54	1029.12					
SPZO	12/31/2014	1:00	11	76.34	260	1.54	1030.14					
SPZO	12/31/2014	2:00	13	66.91	M	1.54	1031.16					
SPZO	12/31/2014	3:00	12	71.45	M	0.51	1031.83					
SPZO	12/31/2014	4:00	12	76.5	80	1.54	1031.16					
SPZO	12/31/2014	5:00	12	66.7	M	2.06	1031.16					
SPZO	12/31/2014	6:00	10	76.18	270	3.60	1031.16	0.4				
SPZO	12/31/2014	7:00	10	76.18	0	0.00	1030.14	1.4				
SPZO	12/31/2014	8:00	10	81.61	0	0.00	1029.12					
SPZO	12/31/2014	9:00	10	76.18	0	0.00	1029.12					
SPZO	12/31/2014	10:00	10	81.61	100	1.54	1030.14					
SPZO	12/31/2014	10:30	10	81.61	110	0.51	1030.14					
SPZO	12/31/2014	11:00	10	81.61	0	0.00	1030.14					
SPZO	12/31/2014	11:30	11	76.34	0	0.00	1031.16					
SPZO	12/31/2014	12:00	11	76.34	0	0.00	1031.16					
SPZO	12/31/2014	12:30	13	66.91	0	0.00	1031.16					
SPZO	12/31/2014	13:00	15	58.77	0	0.00	1031.16					
SPZO	12/31/2014	13:30	15	54.86	0	0.00	1031.16					
SPZO	12/31/2014	14:00	16	51.45	0	0.00	1031.16					
SPZO	12/31/2014	14:30	16	51.45	M	1.03	1031.16					
SPZO	12/31/2014	15:00	16	51.45	260	2.06	1031.16					
SPZO	12/31/2014	15:30	17	55.37	M	2.57	1030.14					
SPZO	12/31/2014	16:00	18	45.32	70	2.57	1030.14					
SPZO	12/31/2014	16:30	19	39.72	M	1.54	1029.12					
SPZO	12/31/2014	17:00	16	55.12	350	6.17	1029.12					
SPZO	12/31/2014	17:10	12	71.45	290	8.23	1030.14					
SPZO	12/31/2014	17:30	10	81.61	270	3.60	1030.14					
SPZO	12/31/2014	18:00	11	71.26	M	0.51	1030.14	11.2				
SPZO	12/31/2014	18:30	12	71.45	270	3.60	1030.14					
SPZO	12/31/2014	19:00	11	71.26	250	4.63	1030.14	0.4				
SPZO	12/31/2014	19:05	11	76.34	260	2.57	1030.14					
SPZO	12/31/2014	19:40	12	71.45	M	1.54	1029.12					
SPZO	12/31/2014	20:00	13	66.91	120	2.06	1029.12	1.4				
SPZO	12/31/2014	20:30	13	62.46	M	1.54	1028.11					
SPZO	12/31/2014	21:00	14	58.52	M	0.51	1028.11					
SPZO	12/31/2014	21:30	14	62.69	M	1.54	1028.11					
SPZO	12/31/2014	22:00	14	62.69	M	1.54	1028.11					
SPZO	12/31/2014	22:30	13	66.91	90	3.09	1028.11					
SPZO	12/31/2014	23:00	13	66.91	80	2.57	1029.12					
SPZO	1/1/2015	0:00	12	66.7	100	1.54	1029.12					
SPZO	1/1/2015	1:00	12	76.5	260	2.06	1031.16					
SPZO	1/1/2015	2:00	10	81.61	0	0.00	1031.83	1.6				
SPZO	1/1/2015	3:00	10	76.18	0	0.00	1032.85	0.8				
SPZO	1/1/2015	4:00	10	76.18	0	0.00	1032.85	1.8				
SPZO	1/1/2015	5:00	9	81.47	0	0.00	1031.83	0.8				
SPZO	1/1/2015	6:00	9	81.47	0	0.00	1031.83					
SPZO	1/1/2015	7:00	9	81.47	90	2.57	1031.16					
SPZO	1/1/2015	8:00	8	87.19	80	3.09	1030.14					
SPZO	1/1/2015	9:00	9	76.01	M	1.03	1030.14					
SPZO	1/1/2015	10:00	9	76.01	0	0.00	1030.14					
SPZO	1/1/2015	10:30	9	81.47	0	0.00	1031.16					
SPZO	1/1/2015	11:00	9	81.47	0	0.00	1031.16					
SPZO	1/1/2015	11:30	9	81.47	90	2.57	1031.16					
SPZO	1/1/2015	12:00	9	81.47	M	1.54	1031.83					
SPZO	1/1/2015	12:35	10	71.07	80	2.57	1031.83					
SPZO	1/1/2015	13:00	10	71.07	M	1.54	1031.83					
SPZO	1/1/2015	13:30	12	66.7	M	0.51	1031.83					
SPZO	1/1/2015	14:00	12	66.7	M	1.03	1031.83					
SPZO	1/1/2015	14:30	14	67.12	100	3.09	1031.83					
SPZO	1/1/2015	15:00	14	54.6	110	2.57	1031.16					
SPZO	1/1/2015	15:30	15	54.86	M	1.54	1031.16					
SPZO	1/1/2015	16:00	15	47.72	M	1.54	1031.16					
SPZO	1/1/2015	16:30	15	51.18	50	2.57	1031.16					
SPZO	1/1/2015	17:00	16	51.45	40	2.06	1030.14					
SPZO	1/1/2015	17:30	17	42	0	0.00	1030.14					
SPZO	1/1/2015	18:00	17	42	280	2.57	1029.12					
SPZO	1/1/2015	18:30	17	45.04	360	4.12	1029.12					
SPZO	1/1/2015	19:00	18	45.32	350	4.12	1028.11					
SPZO	1/1/2015	19:30	19	42.57	350	3.60	1027.09					
SPZO	1/1/2015	20:00	18	42.28	350	3.60	1027.09					
SPZO	1/1/2015	20:30	19	34.51	30	3.09	1027.09					
SPZO	1/1/2015	21:00	16	51.45	80	4.63	1027.09					
SPZO	1/1/2015	21:30	14	62.69	280	4.63	1027.09					
SPZO	1/1/2015	22:00	15	58.77	260	4.12	1027.09					
SPZO	1/1/2015	22:30	15	58.77	260	2.57	1027.09					
SPZO	1/1/2015	23:00	15	58.77	0	0.00	1027.09					
SPZO	1/2/2015	0:00	14	62.69	M	1.03	1028.11					
SPZO	1/2/2015	1:00	13	66.91	270	2.06	1029.12					
SPZO	1/2/2015	2:00	12	71.45	M	1.54	1030.14					
SPZO	1/2/2015	3:00	12	76.5	0	0.00	1031.16					
SPZO	1/2/2015	4:00	12	71.45	0	0.00	1031.16					
SPZO	1/2/2015	5:00	12	76.5	0	0.00	1030.14	0.4				
SPZO	1/2/2015	6:00	10	81.61	0	0.00	1030.14	0.2				
SPZO	1/2/2015	7:00	10	81.61	80	3.09	1030.14	4.6				
SPZO	1/2/2015	8:00	10	81.61	80	4.12	1030.14					
SPZO	1/2/2015	9:00	9	81.47	0	0.00	1031.16					
SPZO	1/2/2015	10:00	9	81.47	80	3.09	1031.16					
SPZO	1/2/2015	10:30	9	81.47	M	1.54	1031.83					
SPZO	1/2/2015	11:00	9	81.47	M	1.54	1031.83					
SPZO	1/2/2015	11:30	9	76.01	70	2.06	1032.85					
SPZO	1/2/2015	12:00	9	76.01	100	2.06	1032.85					
SPZO	1/2/2015	12:30	11	71.26	100	2.57	1032.85					
SPZO	1/2/2015	13:00	11	66.48	100	2.57	1032.85					
SPZO	1/2/2015	13:30	12	62.23	M	1.03	1032.85					
SPZO	1/2/2015	14:00	14	58.52	M	0.51	1032.85					
SPZO	1/2/2015	14:30	15	51.18	M	1.54	1031.83					
SPZO	1/2/2015	15:00	16	51.45	M	1.54	1031.83					
SPZO	1/2/2015	15:30	17	51.72	M	1.54	1031.16					
SPZO	1/2/2015	16:00	18	48.55	M	1.54	1031.16					
SPZO	1/2/2015	16:30	17	48.28	M	2.57	1030.14					
SPZO	1/2/2015	17:00	15	54.86	270	4.63	1030.14					
SPZO	1/2/2015	17:30	16	59.01	270	4.12	1030.14					
SPZO	1/2/2015	18:00	18	45.32	250	3.09	1029.12					
SPZO	1/2/2015	18:30	16	51.45	230	3.60	1028.11					
SPZO	1/2/2015	19:00	17	51.72	230	4.12	1028.11					
SPZO	1/2/2015	19:30	14	62.69	250	5.66	1028.11					
SPZO	1/2/2015	20:00	11	81.74	M	1.54	1029.12	5				
SPZO	1/2/2015	20:30	12	71.45	M	1.54	1028.11					
SPZO	1/2/2015	21:00	13	66.91	M	1.03	1028.11					
SPZO	1/2/2015	21:30	15	58.77	M	0.51	1028.11					
SPZO	1/2/2015	22:00	15	54.86	280	1.54	1027.09					
SPZO	1/2/2015	22:30	13	71.64	360	2.06	1028.11					
SPZO	1/2/2015	23:00	13	66.91	110	2.06	1028.11	1.4				
SPZO	1/3/2015	0:00	13	71.64	360	1.54	1030.14					
SPZO	1/3/2015	1:00	12	71.45	260	2.06	1031.16					
SPZO	1/3/2015	2:00	12	71.45	100	2.06	1031.83					
SPZO	1/3/2015	3:00	11	76.34	80	4.63	1032.85					
SPZO	1/3/2015	4:00	10	81.61	90	2.06	1031.83	0.2				
SPZO	1/3/2015	5:00	10	81.61	70	1.03	1031.83	0.2				
SPZO	1/3/2015	6:00	10	81.61	0	0.00	1031.16					
SPZO	1/3/2015	7:00	10	81.61	90	1.03	1031.16					
SPZO	1/3/2015	8:00	9	87.28	M	1.54	1030.14					
SPZO	1/3/2015	9:00	9	87.28	0	0.00	1031.16					
SPZO	1/3/2015	10:00	9	81.47	M	1.54	1031.16					
SPZO	1/3/2015	10:30	9	81.47	0	0.00	1031.16					
SPZO	1/3/2015	11:00	8	87.19	0	0.00	1031.16					
